"generation","offspring_size","selection_gradient","feedback"
27127,1.00005859978506,-0.000058592917793972214,0.000058579185475066874
27128,1.000058541192142,-0.00005853433860157576,0.00005852063372694806
27129,1.0000584826578034,-0.00005847581796089029,0.00005846214047569896
27130,1.0000584241819854,-0.00005841735581357284,0.000058403705663086175
27131,1.0000583657646296,-0.00005835895210105839,0.00005834532923065407
27132,1.0000583074056775,-0.0000583006067650038,0.00005828701112016861
27133,1.0000582491050707,-0.00005824231974706583,0.00005822875127339548
27134,1.0000581908627508,-0.00005818409098890111,0.00005817054963210005
27135,1.00005813267866,-0.00005812592043261022,0.00005811240613849122
27136,1.0000580745527394,-0.000058067808019627646,0.00005805432073411194
27137,1.0000580164849313,-0.000058009753692053754,0.00005799629336117056
27138,1.0000579584751776,-0.000057951757391988795,0.00005793832396187505
27139,1.0000579005234203,-0.000057893819061310986,0.00005788041247821136
27140,1.0000578426296012,-0.000057835938642120373,0.000057822558852386876
27141,1.0000577847936625,-0.00005777811607651698,0.000057764763026608874
27142,1.0000577270155464,-0.00005772035130682267,0.00005770702494330611
27143,1.000057669295195,-0.00005766264427513725,0.00005764934454468521
27144,1.0000576116325508,-0.000057604994924004436,0.00005759172177339636
27145,1.0000575540275558,-0.000057547403195523806,0.000057534156571645557
27146,1.0000574964801525,-0.000057489869032238896,0.00005747664888208243
27147,1.0000574389902834,-0.000057432392376693116,0.000057419198647356255
27148,1.000057381557891,-0.00005737497317142978,0.000057361805810116043
27149,1.0000573241829178,-0.000057317611358992145,0.00005730447031301059
27150,1.0000572668653065,-0.00005726030688214531,0.000057247192098910186
27151,1.0000572096049996,-0.000057203059683432344,0.000057189971110463044
27152,1.00005715240194,-0.000057145869705840164,0.000057132807290760846
27153,1.0000570952560701,-0.00005708873689191167,0.00005707570058245128
27154,1.0000570381673333,-0.0000570316611848556,0.000057018650928847365
27155,1.000056981135672,-0.00005697464252743661,0.00005696165827281803
27156,1.0000569241610295,-0.000056917680862641295,0.000056904722557453956
27157,1.0000568672433487,-0.00005686077613367814,0.00005684784372606734
27158,1.0000568103825727,-0.00005680392828353352,0.0000567910217217482
27159,1.0000567535786444,-0.00005674713725541575,0.00005673425648780828
27160,1.0000566968315072,-0.00005669040299253303,0.00005667754796755893
27161,1.0000566401411042,-0.00005663372543809348,0.000056620896104311295
27162,1.0000565835073787,-0.000056577104535527116,0.00005656430084159817
27163,1.0000565269302741,-0.00005652054022826388,0.00005650776212295201
27164,1.0000564704097339,-0.000056464032459733604,0.00005645127989190505
27165,1.0000564139457013,-0.000056407581173366035,0.00005639485409198921
27166,1.00005635753812,-0.000056351186312812864,0.00005633848466695815
27167,1.0000563011869337,-0.00005629484782172561,0.00005628217156056508
27168,1.0000562448920858,-0.000056238565643755806,0.00005622591471656313
27169,1.0000561886535202,-0.0000561823397227768,0.00005616971407892694
27170,1.0000561324711805,-0.000056126170002439905,0.00005611356959140903
27171,1.0000560763450106,-0.000056070056426618325,0.00005605748119798351
27172,1.0000560202749542,-0.00005601399893918519,0.00005600144884262428
27173,1.0000559642609552,-0.00005595799748401352,0.00005594547246930498
27174,1.0000559083029577,-0.00005590205200519826,0.00005588955202222081
27175,1.0000558524009056,-0.000055846162446834264,0.00005583368744556678
27176,1.0000557965547432,-0.00005579032875323829,0.00005577787868375951
27177,1.0000557407644144,-0.000055734550868283,0.00005572212568077151
27178,1.0000556850298634,-0.00005567882873628501,0.000055666428381018956
27179,1.0000556293510348,-0.000055623162301782785,0.00005561078672913949
27180,1.0000555737278725,-0.00005556755150887076,0.00005555520066932685
27181,1.000055518160321,-0.00005551199630208724,0.00005549967014621821
27182,1.0000554626483247,-0.00005545649662574847,0.00005544419510422865
27183,1.000055407191828,-0.000055401052424392586,0.00005538877548799481
27184,1.0000553517907755,-0.00005534566364277965,0.00005533341124237506
27185,1.000055296445112,-0.00005529033022544765,0.000055278102312005576
27186,1.0000552411547816,-0.00005523505211693443,0.00005522284864152221
27187,1.0000551859197295,-0.000055179829262221826,0.00005516765017600449
27188,1.0000551307399002,-0.00005512466160584752,0.00005511250686008775
27189,1.0000550756152387,-0.00005506954909301516,0.00005505741863907288
27190,1.0000550205456895,-0.00005501449166826228,0.000055002385457594757
27191,1.0000549655311979,-0.00005495948927679232,0.00005494740726095368
27192,1.0000549105717087,-0.00005490454186358667,0.000054892483994227883
27193,1.000054855667167,-0.00005484964937362657,0.000054837615602495226
27194,1.0000548008175176,-0.000054794811752115265,0.000054782802031055323
27195,1.0000547460227058,-0.00005474002894403382,0.00005472804322498555
27196,1.0000546912826769,-0.000054685300894807296,0.000054673339129806895
27197,1.000054636597376,-0.00005463062754963862,0.00005461868969081817
27198,1.0000545819667483,-0.000054576008853952626,0.00005456409485353978
27199,1.0000545273907395,-0.00005452144475317411,0.000054509554563492014
27200,1.0000544728692948,-0.000054466935192727745,0.00005445506876619476
27201,1.0000544184023596,-0.00005441248011803815,0.00005440063740716777
27202,1.0000543639898796,-0.000054358079474751816,0.00005434626043215237
27203,1.0000543096318002,-0.000054303733208515195,0.000054291937786889694
27204,1.000054255328067,-0.00005424944126475263,0.000054237669416898686
27205,1.0000542010786257,-0.00005419520358955439,0.00005418345526836376
27206,1.000054146883422,-0.00005414102012834467,0.000054129295286803394
27207,1.000054092742402,-0.00005408689082721355,0.00005407518941840147
27208,1.0000540386555112,-0.000054032815632029046,0.000054021137609119795
27209,1.0000539846226957,-0.00005397879448865912,0.00005396713980491989
27210,1.0000539306439011,-0.000053924827342971585,0.00005391319595176301
27211,1.0000538767190739,-0.00005387091414127823,0.00005385930599605402
27212,1.0000538228481597,-0.00005381705482944675,0.000053805469883753696
27213,1.0000537690311049,-0.000053763249353788736,0.0000537516875612664
27214,1.0000537152678555,-0.00005370949766039371,0.000053697958974774316
27215,1.0000536615583577,-0.00005365579969557313,0.000053644284070681335
27216,1.000053607902558,-0.000053602155405638336,0.000053590662795391054
27217,1.0000535543004025,-0.0000535485647371226,0.00005353709509552875
27218,1.0000535007518379,-0.00005349502763633715,0.000053483580917497594
27219,1.0000534472568101,-0.000053441544049593075,0.000053430120207700444
27220,1.000053393815266,-0.00005338811392364541,0.000053376712912983766
27221,1.000053340427152,-0.00005333473720502712,0.000053323358979971885
27222,1.0000532870924148,-0.00005328141384027107,0.000053270058355288886
27223,1.0000532338110009,-0.00005322814377613205,0.00005321681098578049
27224,1.0000531805828572,-0.000053174926959586796,0.00005316361681851414
27225,1.0000531274079303,-0.000053121763337167904,0.000053110475800113154
27226,1.0000530742861669,-0.00005306865285562996,0.00005305738787742261
27227,1.000053021217514,-0.00005301559546217142,0.000053004352997731044
27228,1.0000529682019186,-0.000052962591103546676,0.00005295137110788306
27229,1.0000529152393274,-0.000052909639726732035,0.00005289844215494482
27230,1.0000528623296876,-0.00005285674127892577,0.000052845566086204286
27231,1.0000528094729464,-0.000052803895707325987,0.00005279274284894903
27232,1.0000527566690507,-0.00005275110295890879,0.00005273997239024464
27233,1.0000527039179476,-0.000052698362980872176,0.000052687254657378266
27234,1.0000526512195846,-0.00005264567572063606,0.00005263458959785876
27235,1.0000525985739088,-0.00005259304112539828,0.00005258197715897282
27236,1.0000525459808678,-0.00005254045914280062,0.00005252941728845081
27237,1.0000524934404087,-0.00005248792972004072,0.000052476909933578874
27238,1.000052440952479,-0.00005243545280453824,0.000052424455041865026
27239,1.000052388517026,-0.00005238302834393467,0.000052372052561038807
27240,1.0000523361339977,-0.00005233065628587149,0.00005231970243882962
27241,1.0000522838033414,-0.00005227833657799006,0.000052267404622966595
27242,1.0000522315250049,-0.00005222606916793167,0.0000522151590611786
27243,1.0000521792989356,-0.00005217385400333755,0.00005216296570119434
27244,1.0000521271250817,-0.000052121691032292855,0.00005211082449118606
27245,1.0000520750033908,-0.00005206958020243864,0.00005205873537888199
27246,1.0000520229338106,-0.00005201752146163788,0.00005200669831223202
27247,1.0000519709162892,-0.00005196551475797551,0.00005195471323940771
27248,1.0000519189507744,-0.000051913560039314364,0.00005190278010835851
27249,1.0000518670372143,-0.000051861657253739196,0.00005185089886725552
27250,1.000051815175557,-0.00005180980634955672,0.00005179906946449159
27251,1.0000517633657506,-0.0000517580072746295,0.00005174729184801542
27252,1.0000517116077434,-0.00005170625997748611,0.00005169556596644129
27253,1.0000516599014835,-0.000051654564406210974,0.000051643891767939386
27254,1.000051608246919,-0.000051602920509110517,0.00005159226920090167
27255,1.0000515566439985,-0.000051551328234491,0.000051540698213719735
27256,1.0000515050926702,-0.000051499787530880694,0.00005148917875500697
27257,1.0000514535928826,-0.000051448298346807755,0.00005143771077337653
27258,1.0000514021445843,-0.000051396860630800255,0.00005138629421744131
27259,1.0000513507477238,-0.0000513454743313862,0.00005133492903581397
27260,1.0000512994022495,-0.000051294139397093546,0.00005128361517710702
27261,1.00005124810811,-0.00005124285577667213,0.00005123235259015457
27262,1.0000511968652543,-0.00005119162341887175,0.00005118114122379056
27263,1.000051145673631,-0.000051140442272442134,0.000051129981026848744
27264,1.0000510945331886,-0.000051089312286132905,0.00005107887194816256
27265,1.0000510434438763,-0.00005103823340891563,0.00005102781393678717
27266,1.0000509924056429,-0.00005098720558976182,0.0000509768069417776
27267,1.0000509414184373,-0.00005093622877764286,0.000050925850912188514
27268,1.0000508904822085,-0.00005088530292153013,0.000050874945797074496
27269,1.0000508395969057,-0.000050834427970616894,0.00005082409154571172
27270,1.0000507887624777,-0.00005078360387387435,0.000050773288107154294
27271,1.000050737978874,-0.000050732830580717635,0.00005072253543089989
27272,1.0000506872460433,-0.0000506821080401178,0.00005067183346600216
27273,1.0000506365639352,-0.00005063143620148982,0.000050621182161958344
27274,1.000050585932499,-0.00005058081501424863,0.00005057058146826551
27275,1.000050535351684,-0.00005053024442758705,0.00005052003133419855
27276,1.0000504848214395,-0.000050479724391141854,0.000050469531709475996
27277,1.0000504343417151,-0.00005042925485432774,0.00005041908254359422
27278,1.0000503839124604,-0.00005037883576678133,0.00005036868378627131
27279,1.0000503335336246,-0.0000503284670779172,0.00005031833538700327
27280,1.0000502832051574,-0.00005027814873737179,0.00005026803729550769
27281,1.0000502329270087,-0.00005022788069500356,0.000050217789461724025
27282,1.000050182699128,-0.00005017766290044881,0.00005016759183536941
27283,1.000050132521465,-0.00005012749530356584,0.00005011744436638285
27284,1.0000500823939698,-0.000050077377854212825,0.000050067347004703035
27285,1.000050032316592,-0.000050027310502247924,0.00005001729970026851
27286,1.0000499822892814,-0.000049977293197529175,0.00004996730240301755
27287,1.0000499323119882,-0.00004992732589013656,0.00004991735506311013
27288,1.0000498823846624,-0.00004987740853015002,0.000049867457630706105
27289,1.000049832507254,-0.00004982754106764939,0.000049817610055965015
27290,1.000049782679713,-0.00004977772345271445,0.00004976781228904625
27291,1.0000497329019895,-0.00004972795563542491,0.00004971806428010895
27292,1.000049683174034,-0.000049678237566304425,0.00004966836597975593
27293,1.0000496334957965,-0.000049628569195432554,0.00004961871733814593
27294,1.0000495838672272,-0.00004957895047311079,0.00004956911830565938
27295,1.0000495342882767,-0.00004952938134986258,0.000049519568832898466
27296,1.0000494847588954,-0.00004947986177621128,0.00004947006887046511
27297,1.0000494352790337,-0.0000494303917024582,0.00004942061836873919
27298,1.000049385848642,-0.00004938097107912656,0.000049371217278322205
27299,1.0000493364676708,-0.000049331599856961526,0.00004932186555003746
27300,1.0000492871360709,-0.000049282277986486166,0.00004927256313448601
27301,1.0000492378537928,-0.00004923300541844552,0.000049223309982490725
27302,1.0000491886207874,-0.000049183782103584546,0.00004917410604487425
27303,1.0000491394370052,-0.000049134607992648124,0.000049124951272459004
27304,1.0000490903023973,-0.00004908548303660307,0.00004907584561628912
27305,1.0000490412169143,-0.00004903640718619415,0.00004902678902718666
27306,1.0000489921805071,-0.00004898738039238804,0.00004897778145619533
27307,1.0000489431931268,-0.00004893840260615137,0.000048928822854358676
27308,1.000048894254724,-0.00004888947377845067,0.00004887991317272
27309,1.0000488453652503,-0.000048840593860474434,0.00004883105236254438
27310,1.0000487965246565,-0.000048791762803411074,0.000048782240375096646
27311,1.0000487477328937,-0.00004874298055822695,0.000048733477161419523
27312,1.000048698989913,-0.00004869424707633235,0.00004868476267299942
27313,1.000048650295666,-0.00004864556230891549,0.000048636096861100487
27314,1.0000486016501038,-0.00004859692620738649,0.000048587479677208734
27315,1.0000485530531775,-0.00004854833872293349,0.00004853891107258804
27316,1.0000485045048388,-0.00004849979980718846,0.00004849039099894583
27317,1.000048456005039,-0.000048451309411561375,0.00004844191940776747
27318,1.0000484075537297,-0.00004840286748746213,0.00004839349625053815
27319,1.0000483591508622,-0.00004835447398652254,0.000048345121478964744
27320,1.0000483107963882,-0.00004830612886037437,0.000048296795044753956
27321,1.0000482624902594,-0.000048257832060649305,0.000048248516899612254
27322,1.0000482142324274,-0.00004820958353920097,0.00004820028699546784
27323,1.000048166022844,-0.00004816138324766093,0.000048152105284026854
27324,1.0000481178614606,-0.00004811323113766068,0.00004810397171699515
27325,1.0000480697482295,-0.000048065127161275665,0.00004805588624652231
27326,1.0000480216831023,-0.00004801707127035924,0.000048007848824535755
27327,1.000047973666031,-0.000047969063416986724,0.000047959859403184616
27328,1.0000479256969677,-0.00004792110355301134,0.00004791191793439595
27329,1.0000478777758641,-0.00004787319163050827,0.000047864024370318515
27330,1.0000478299026725,-0.00004782532760155263,0.0000478161786631009
27331,1.0000477820773448,-0.000047777511418219466,0.000047768380764891473
27332,1.0000477342998333,-0.00004772974303280577,0.00004772063062806035
27333,1.0000476865700902,-0.000047682022397608455,0.00004767292820497742
27334,1.000047638888068,-0.00004763434946492437,0.000047625273448012415
27335,1.0000475912537183,-0.00004758672418682834,0.00004757766630931297
27336,1.0000475436669942,-0.00004753914651606106,0.000047530106741692214
27337,1.0000474961278476,-0.00004749161640469721,0.00004748259469729742
27338,1.0000474486362312,-0.00004744413380547741,0.00004743513012894137
27339,1.0000474011920975,-0.0000473966986709202,0.000047387712989214766
27340,1.0000473537953989,-0.000047349310953544045,0.00004734034323070808
27341,1.000047306446088,-0.00004730197060586736,0.000047293020806011607
27342,1.0000472591441174,-0.000047254677580630525,0.00004724574566793743
27343,1.00004721188944,-0.00004720743183057381,0.00004719851776929739
27344,1.0000471646820082,-0.00004716023330843747,0.00004715133706290314
27345,1.0000471175217749,-0.00004711308196696166,0.00004710420350156616
27346,1.000047070408693,-0.00004706597775910848,0.000047057117038319635
27347,1.0000470233427152,-0.00004701892063761798,0.00004701007762597472
27348,1.0000469763237947,-0.00004697191055567416,0.000046963085217786126
27349,1.000046929351884,-0.000046924947466016925,0.0000469161397665646
27350,1.0000468824269366,-0.00004687803132183015,0.000046869241225564515
27351,1.0000468355489054,-0.00004683116207629763,0.000046822389548040086
27352,1.0000467887177433,-0.0000467843396823811,0.00004677558468702339
27353,1.0000467419334036,-0.00004673756409326424,0.000046728826595768284
27354,1.0000466951958396,-0.00004669083526235268,0.0000466821152277503
27355,1.0000466485050044,-0.00004664415314282996,0.000046635450536222916
27356,1.0000466018608511,-0.000046597517687879606,0.000046588832474439435
27357,1.0000465552633335,-0.00004655092885112903,0.00004654226099609677
27358,1.0000465087124046,-0.000046504386585761606,0.00004649573605444782
27359,1.000046462208018,-0.00004645789084540467,0.00004644925760318918
27360,1.0000464157501272,-0.000046411441583463467,0.000046402825595795315
27361,1.0000463693386856,-0.000046365038753565184,0.000046356439985962406
27362,1.000046322973647,-0.00004631868230933698,0.000046310100727386524
27363,1.0000462766549647,-0.00004627237220440593,0.000046263807773763515
27364,1.0000462303825925,-0.00004622610839239903,0.00004621756107878901
27365,1.000046184156484,-0.000046179890826943265,0.00004617136059615854
27366,1.0000461379765933,-0.00004613371946210951,0.000046125206280011196
27367,1.0000460918428737,-0.00004608759425152464,0.000046079098084042174
27368,1.0000460457552796,-0.0000460415151492594,0.000046033035962390216
27369,1.0000459997137645,-0.00004599548210916254,0.00004598701986897204
27370,1.0000459537182824,-0.0000459494950850827,0.00004594104975770415
27371,1.0000459077687873,-0.00004590355403109052,0.00004589512558272483
27372,1.0000458618652333,-0.00004585765890125652,0.00004584924729817212
27373,1.0000458160075743,-0.000045811809649651196,0.00004580341485818395
27374,1.0000457701957646,-0.000045766006230566974,0.000045757628217119935
27375,1.0000457244297583,-0.00004572024859807425,0.0000457118873291177
27376,1.0000456787095096,-0.00004567453670646531,0.000045666192148536455
27377,1.000045633034973,-0.000045628870510254434,0.0000456205426299573
27378,1.0000455874061025,-0.00004558324996351181,0.00004557493872751723
27379,1.0000455418228524,-0.00004553767502052958,0.000045529380395575035
27380,1.0000454962851775,-0.000045492145636043824,0.000045483867588933134
27381,1.0000454507930319,-0.000045446661764346594,0.00004543840026194999
27382,1.00004540534637,-0.00004540122335995183,0.00004539297836920574
27383,1.0000453599451467,-0.00004535583037737347,0.00004534760186528039
27384,1.0000453145893162,-0.00004531048277134735,0.00004530227070497568
27385,1.0000452692788335,-0.00004526518049660929,0.000045256984843093214
27386,1.000045224013653,-0.000045219923507673026,0.00004521174423421245
27387,1.0000451787937295,-0.000045174711759274225,0.000045166548833134593
27388,1.0000451336190177,-0.00004512954520637054,0.000045121398594882656
27389,1.0000450884894725,-0.00004508442380369755,0.000045076293474257543
27390,1.0000450434050487,-0.000045039347506212744,0.00004503123342628185
27391,1.0000449983657012,-0.000044994316268651604,0.00004498621840575614
27392,1.0000449533713849,-0.00004494933004619355,0.00004494124836792467
27393,1.0000449084220548,-0.000044904388793795894,0.00004489632326780952
27394,1.000044863517666,-0.000044859492466415946,0.00004485144306043264
27395,1.0000448186581734,-0.00004481464101923297,0.00004480660770103781
27396,1.0000447738435323,-0.00004476983440742611,0.00004476181714486852
27397,1.0000447290736978,-0.00004472507258617452,0.00004471707134716816
27398,1.0000446843486253,-0.00004468035551087927,0.00004467237026340187
27399,1.0000446396682698,-0.000044635683136719375,0.000044627713848812694
27400,1.0000445950325867,-0.00004459105541887378,0.000044583102058643475
27401,1.0000445504415312,-0.00004454647231274341,0.000044538534848358866
27402,1.0000445058950589,-0.000044501933773951126,0.000044494012173645255
27403,1.0000444613931252,-0.000044457439757897724,0.000044449533989966944
27404,1.0000444169356855,-0.000044412990219983925,0.000044405100252788045
27405,1.0000443725226953,-0.00004436858511583243,0.00004436071091779443
27406,1.0000443281541103,-0.00004432422440106589,0.00004431636594067187
27407,1.000044283829886,-0.00004427990803130687,0.0000442720652771059
27408,1.000044239549978,-0.000044235635962177904,0.000044227808882781904
27409,1.000044195314342,-0.00004419140814930145,0.00004418359671338511
27410,1.0000441511229339,-0.000044147224548743954,0.00004413942872504448
27411,1.0000441069757093,-0.00004410308511612775,0.000044095304873444826
27412,1.0000440628726242,-0.000044058989807297184,0.00004405122511449289
27413,1.0000440188136344,-0.00004401493857831848,0.00004400718940431707
27414,1.0000439747986958,-0.00004397093138503588,0.000043963197698823694
27415,1.0000439308277644,-0.00004392696818351551,0.000043919249954140865
27416,1.0000438869007962,-0.00004388304892960148,0.000043875346126174606
27417,1.0000438430177472,-0.00004383917357958182,0.000043831486171274586
27418,1.0000437991785736,-0.00004379534208952254,0.00004378767004556844
27419,1.0000437553832315,-0.00004375155441571158,0.00004374389770540557
27420,1.0000437116316772,-0.000043707810514214826,0.000043700169106913245
27421,1.0000436679238667,-0.00004366411034132011,0.00004365648420644052
27422,1.0000436242597563,-0.000043620453853315206,0.00004361284296033628
27423,1.0000435806393024,-0.00004357684100648787,0.00004356924532494931
27424,1.0000435370624614,-0.000043533271757347757,0.000043525691256850054
27425,1.0000434935291898,-0.000043489746062404506,0.000043482180712608894
27426,1.0000434500394437,-0.00004344626387794568,0.00004343871364857409
27427,1.0000434065931798,-0.000043402825160480806,0.000043395290021315625
27428,1.0000433631903547,-0.00004335942986674136,0.000043351909787625355
27429,1.0000433198309249,-0.00004331607795323676,0.00004330857290407296
27430,1.0000432765148468,-0.00004327276937647636,0.000043265279327227994
27431,1.0000432332420774,-0.0000432295040934135,0.000043222029014103715
27432,1.0000431900125732,-0.00004318628206055742,0.00004317882192126935
27433,1.0000431468262911,-0.00004314310323486136,0.000043135658005737855
27434,1.0000431036831878,-0.000043099967573056455,0.000043092537224300066
27435,1.0000430605832202,-0.000043056875032095836,0.000043049459533968624
27436,1.0000430175263453,-0.00004301382556893257,0.00004300642489175599
27437,1.0000429745125197,-0.00004297081914029764,0.00004296343325445253
27438,1.0000429315417005,-0.000042927855703366025,0.00004292048457929236
27439,1.0000428886138448,-0.00004288493521509063,0.00004287757882328745
27440,1.0000428457289097,-0.000042842057632646316,0.00004283471594367163
27441,1.000042802886852,-0.00004279922291298588,0.00004279189589745654
27442,1.0000427600876292,-0.0000427564310135061,0.000042749118642097604
27443,1.000042717331198,-0.00004271368189115967,0.00004270638413460622
27444,1.0000426746175162,-0.00004267097550334324,0.000042663692332437434
27445,1.0000426319465407,-0.000042628311807453445,0.00004262104319304625
27446,1.000042589318229,-0.00004258569076066482,0.000042578436673665466
27447,1.0000425467325382,-0.00004254311232037388,0.00004253587273174974
27448,1.0000425041894259,-0.00004250057644397708,0.000042493351324753545
27449,1.0000424616888495,-0.000042458083089092836,0.00004245087241035315
27450,1.0000424192307664,-0.000042415632213117516,0.00004240843594600274
27451,1.0000423768151343,-0.000042373223773669424,0.00004236604188937824
27452,1.0000423344419105,-0.000042330857728144806,0.00004232369019793353
27453,1.0000422921110528,-0.000042288534034383906,0.00004228138082956624
27454,1.0000422498225188,-0.00004224625265000486,0.00004223911374195182
27455,1.000042207576266,-0.0000422040135326258,0.000042196888892765655
27456,1.0000421653722524,-0.000042161816640086776,0.00004215470623990484
27457,1.0000421232104357,-0.000042119661930227835,0.00004211256574126643
27458,1.0000420810907737,-0.00004207754936088892,0.0000420704673547472
27459,1.0000420390132243,-0.00004203547888990997,0.00004202841103824388
27460,1.0000419969777454,-0.00004199345047535285,0.00004198639674987489
27461,1.000041954984295,-0.00004195146407505738,0.000041944424447536665
27462,1.0000419130328309,-0.000041909519647085346,0.000041902494089347364
27463,1.0000418711233112,-0.000041867617149498475,0.000041860605633425005
27464,1.000041829255694,-0.00004182575654035844,0.00004181875903788747
27465,1.0000417874299374,-0.00004178393777772689,0.00004177695426085251
27466,1.0000417456459996,-0.00004174216081988738,0.00004173519126065961
27467,1.0000417039038387,-0.00004170042562512349,0.000041693469995648156
27468,1.0000416622034132,-0.000041658732151718694,0.00004165179042415739
27469,1.000041620544681,-0.000041617080357734415,0.00004161015250430442
27470,1.0000415789276005,-0.000041575470201676065,0.000041568556194650116
27471,1.0000415373521303,-0.000041533901642049004,0.00004152700145375523
27472,1.0000414958182287,-0.00004149237463713653,0.0000414854882399584
27473,1.000041454325854,-0.00004145088914544388,0.00004144401651182002
27474,1.0000414128749648,-0.00004140944512547628,0.000041402586227900405
27475,1.0000413714655196,-0.00004136804253573888,0.00004136119734675967
27476,1.000041330097477,-0.000041326681334958806,0.00004131984982717978
27477,1.0000412887707957,-0.00004128536148164112,0.00004127854362772056
27478,1.000041247485434,-0.00004124408293451284,0.000041237278707163656
27479,1.000041206241351,-0.000041202845652300955,0.00004119605502429059
27480,1.0000411650385055,-0.00004116164959395437,0.00004115487253810461
27481,1.0000411238768558,-0.00004112049471797801,0.000041113731207165045
27482,1.000041082756361,-0.00004107938098332068,0.000041072630990474886
27483,1.00004104167698,-0.00004103830834893117,0.000041031571847036975
27484,1.0000410006386717,-0.000040997276773758244,0.00004099055373585405
27485,1.000040959641395,-0.000040956286216750596,0.00004094957661592871
27486,1.000040918685109,-0.00004091533663685686,0.000040908640446263346
27487,1.0000408777697722,-0.000040874427993025686,0.00004086774518586034
27488,1.0000408368953442,-0.0000408335602444276,0.0000408268907939437
27489,1.0000407960617839,-0.000040792733350233125,0.000040786077229737415
27490,1.0000407552690505,-0.00004075194726961275,0.00004074530445246531
27491,1.000040714517103,-0.000040711201961736896,0.00004070457242135104
27492,1.0000406738059011,-0.00004067049738599795,0.00004066388109584009
27493,1.0000406331354037,-0.000040629833501566235,0.00004062323043515582
27494,1.0000405925055702,-0.00004058921026783407,0.000040582620398743485
27495,1.00004055191636,-0.00004054862764419368,0.00004054205094604808
27496,1.0000405113677324,-0.000040508085590037274,0.00004050152203651451
27497,1.0000404708596469,-0.000040467584064757026,0.00004046103362958762
27498,1.0000404303920627,-0.000040427123027745026,0.00004042058568471198
27499,1.0000403899649397,-0.000040386702438837365,0.000040380178161776
27500,1.0000403495782373,-0.000040346322257426056,0.000040339811020224036
27501,1.000040309231915,-0.000040305982443125084,0.00004029948421972224
27502,1.0000402689259325,-0.0000402656829555484,0.00004025919771993666
27503,1.0000402286602494,-0.00004022542375453188,0.0000402189514807551
27504,1.0000401884348258,-0.00004018520479991139,0.000040178745462065246
27505,1.000040148249621,-0.00004014502605130072,0.00004013857962353274
27506,1.000040108104595,-0.00004010488746853565,0.00004009845392504498
27507,1.0000400679997077,-0.000040064789011451885,0.000040058368326489244
27508,1.0000400279349186,-0.00004002473063988511,0.0000400183227877527
27509,1.000039987910188,-0.00003998471231389296,0.00003997831726894431
27510,1.0000399479254758,-0.00003994473399353301,0.00003993835173017284
27511,1.0000399079807418,-0.00003990479563864082,0.00003989842613132508
27512,1.0000398680759461,-0.00003986489720927388,0.000039858540432509545
27513,1.000039828211049,-0.00003982503866571166,0.00003981869459405661
27514,1.0000397883860104,-0.00003978521996801158,0.00003977888857607455
27515,1.0000397486007904,-0.000039745441076231006,0.0000397391223386715
27516,1.0000397088553492,-0.000039705701950649266,0.00003969939584217744
27517,1.0000396691496471,-0.000039666002551545654,0.000039659709046922136
27518,1.0000396294836447,-0.000039626342839421426,0.00003962006191345727
27519,1.0000395898573018,-0.00003958672277433377,0.000039580454401890414
27520,1.000039550270579,-0.000039547142316783866,0.00003954088647277297
27521,1.0000395107234368,-0.00003950760142727281,0.000039501358086656125
27522,1.0000394712158354,-0.0000394681000660797,0.00003946186920386908
27523,1.0000394317477352,-0.00003942863819370556,0.00003942241978496277
27524,1.000039392319097,-0.00003938921577087339,0.00003938300979070999
27525,1.0000393529298814,-0.000039349832758084135,0.000039343639181661436
27526,1.0000393135800487,-0.0000393104891158387,0.00003930430791836766
27527,1.0000392742695596,-0.00003927118480485997,0.0000392650159616011
27528,1.0000392349983749,-0.00003923191978587075,0.00003922576327213397
27529,1.0000391957664552,-0.00003919269401959384,0.00003918654981073841
27530,1.0000391565737612,-0.00003915350746675198,0.000039147375538186394
27531,1.0000391174202536,-0.00003911436008806786,0.00003910824041524982
27532,1.0000390783058934,-0.00003907525184448616,0.000039069144402922354
27533,1.0000390392306415,-0.000039036182696951484,0.000039030087462197536
27534,1.0000390001944588,-0.000038997152606408426,0.0000389910695540688
27535,1.0000389611973062,-0.00003895816153380151,0.00003895209063952943
27536,1.0000389222391446,-0.00003891920944007523,0.00003891315067957259
27537,1.0000388833199352,-0.00003888029628639605,0.00003887424963541324
27538,1.0000388444396389,-0.000038841422033708385,0.000038835387468044334
27539,1.0000388055982168,-0.000038802586643178614,0.00003879656413868056
27540,1.00003876679563,-0.00003876379007597306,0.00003875777960853653
27541,1.00003872803184,-0.00003872503229325802,0.000038719033838826706
27542,1.0000386893068076,-0.000038686313256421754,0.000038680326790987394
27543,1.0000386506204944,-0.00003864763292663047,0.00003864165842623278
27544,1.0000386119728615,-0.00003860899126527233,0.00003860302870599889
27545,1.0000385733638701,-0.00003857038823351349,0.00003856443759149975
27546,1.000038534793482,-0.00003853182379296402,0.00003852588504439302
27547,1.0000384962616582,-0.000038493297905012005,0.00003848737102611442
27548,1.0000384577683603,-0.00003845481053104541,0.00003844889549809941
27549,1.0000384193135499,-0.000038416361632674245,0.00003841045842200538
27550,1.0000383808971882,-0.00003837795117128643,0.000038372059759267634
27551,1.000038342519237,-0.00003833957910849185,0.00003833369947154323
27552,1.0000383041796579,-0.00003830124540612239,0.000038295377520711115
